,name,positive,negative,positive_percent,negative_percent,total_calls,term_frequency,idf
2770,thriller,635,574,0.5252274610000001,0.474772539,1209,0.02418,4.514610069
2771,throat,104,154,0.403100775,0.596899225,258,0.0051600000000000005,6.2066701779999995
2772,throw,491,794,0.382101167,0.6178988329999999,1285,0.0257,4.579865693
2773,thrown,268,484,0.356382979,0.6436170210000001,752,0.015040000000000001,5.1490319630000005
2774,thumb,161,125,0.562937063,0.43706293700000004,286,0.00572,6.102770583
2775,ticket,125,153,0.44964028799999994,0.550359712,278,0.00556,6.112688019
2776,tie,325,319,0.504658385,0.495341615,644,0.01288,5.290379446
2777,tight,233,150,0.6083550910000001,0.391644909,383,0.007659999999999999,5.818383406000001
2778,till,206,170,0.54787234,0.45212766,376,0.007520000000000001,5.830836867
2779,tim,606,446,0.5760456270000001,0.423954373,1052,0.02104,4.743144469
2781,time film,239,212,0.529933481,0.47006651899999996,451,0.00902,5.679913732
2782,time money,22,292,0.07006369400000001,0.929936306,314,0.00628,6.048357161
2783,time movi,227,298,0.43238095200000004,0.567619048,525,0.0105,5.531939724
2784,time saw,183,83,0.687969925,0.312030075,266,0.00532,6.210326489
2785,time time,225,162,0.581395349,0.418604651,387,0.00774,5.835862004
2786,time watch,342,330,0.508928571,0.491071429,672,0.01344,5.275886439
2787,tini,181,196,0.480106101,0.5198938989999999,377,0.007540000000000001,5.798774935
2788,tire,333,493,0.40314770000000005,0.5968523,826,0.01652,5.045574398
2790,to,609,746,0.449446494,0.550553506,1355,0.0271,4.536350055
2791,today,1391,536,0.7218474309999999,0.27815256899999996,1927,0.03854,4.116339236
2792,toilet,68,183,0.270916335,0.729083665,251,0.00502,6.217679463
2793,told,955,776,0.551704217,0.44829578299999995,1731,0.03462,4.262325383
2794,toler,115,238,0.325779037,0.674220963,353,0.0070599999999999994,5.895542487
2795,tom,420,363,0.536398467,0.46360153299999995,783,0.01566,4.897154393
2796,ton,166,177,0.483965015,0.516034985,343,0.00686,5.928154072000001
2797,tone,503,362,0.58150289,0.41849711,865,0.0173,4.977115002
2798,toni,258,127,0.67012987,0.32987013,385,0.0077,5.535664122999999
2799,too,228,241,0.486140725,0.513859275,469,0.00938,5.643931014
2800,took,924,974,0.48682824,0.51317176,1898,0.03796,4.193228078
2801,tool,110,121,0.47619047600000003,0.523809524,231,0.00462,6.228811304
2802,top,481,360,0.5719381689999999,0.428061831,841,0.016819999999999998,5.025211703
2803,topic,212,195,0.520884521,0.479115479,407,0.008140000000000001,5.719479332000001
2804,torn,178,87,0.6716981129999999,0.328301887,265,0.0053,6.177891213
2805,tortur,222,452,0.329376855,0.670623145,674,0.01348,5.110493944
2806,toss,89,166,0.349019608,0.650980392,255,0.0051,6.2591166529999995
2808,touch,1471,567,0.721786065,0.278213935,2038,0.040760000000000005,4.113635314
2809,tough,423,333,0.55952381,0.44047619,756,0.015119999999999998,5.076917648
2810,tour,201,107,0.652597403,0.34740259700000004,308,0.0061600000000000005,5.979156627
2811,town,769,650,0.5419309370000001,0.45806906299999994,1419,0.028380000000000002,4.283434346
2812,toy,163,186,0.467048711,0.532951289,349,0.00698,5.806083127999999
2813,track,510,483,0.513595166,0.486404834,993,0.01986,4.813103057
2814,trade,150,117,0.561797753,0.43820224700000004,267,0.00534,6.1328229279999995
2815,tradit,437,237,0.6483679529999999,0.351632047,674,0.01348,5.173407769
2816,tragedi,364,168,0.684210526,0.31578947399999996,532,0.01064,5.412918297999999
2817,tragic,452,190,0.704049844,0.295950156,642,0.01284,5.2860094460000004
2818,trailer,285,323,0.46875,0.53125,608,0.012159999999999999,5.218568165
2819,train,517,496,0.510365252,0.48963474799999995,1013,0.02026,4.665964483
2820,transfer,164,131,0.555932203,0.44406779700000004,295,0.0059,6.070405298
2821,transform,284,205,0.580777096,0.419222904,489,0.00978,5.508063475
2822,transit,142,97,0.594142259,0.405857741,239,0.0047799999999999995,6.286408795
2823,translat,224,218,0.50678733,0.49321267,442,0.00884,5.611208258
2824,trap,319,311,0.506349206,0.493650794,630,0.0126,5.267290397
2825,trash,196,652,0.231132075,0.768867925,848,0.01696,4.967555715
2826,travel,524,354,0.596810934,0.40318906600000004,878,0.01756,4.895185888
2827,treasur,225,82,0.732899023,0.267100977,307,0.00614,5.956167109
2828,treat,720,455,0.612765957,0.387234043,1175,0.0235,4.664401982
2829,treatment,219,186,0.540740741,0.459259259,405,0.0081,5.7444522529999995
2830,tree,168,188,0.47191011200000005,0.528089888,356,0.0071200000000000005,5.753690194
2831,trek,107,105,0.5047169810000001,0.495283019,212,0.00424,6.073595094
2832,tremend,234,94,0.713414634,0.286585366,328,0.00656,5.973359509
2834,tri hard,79,304,0.20626631899999998,0.793733681,383,0.007659999999999999,5.823346196
2835,tri make,209,481,0.302898551,0.697101449,690,0.0138,5.247515742
2836,trial,199,102,0.661129568,0.33887043200000005,301,0.00602,5.982067837000001
2837,tribut,168,92,0.646153846,0.35384615399999997,260,0.0052,6.181443615
2838,trick,275,279,0.49638989200000005,0.503610108,554,0.01108,5.419540839
2839,trilog,171,105,0.619565217,0.38043478299999994,276,0.005520000000000001,6.048357161
2840,trip,481,369,0.565882353,0.43411764700000005,850,0.017,4.976048335
2841,trite,56,200,0.21875,0.78125,256,0.00512,6.2591166529999995
2842,troubl,673,576,0.538831065,0.461168935,1249,0.024980000000000002,4.607503816
2843,truck,95,169,0.359848485,0.640151515,264,0.00528,5.984987547
2845,true stori,281,121,0.699004975,0.300995025,402,0.00804,5.737579374
2847,trust,337,324,0.509833585,0.490166415,661,0.013219999999999999,5.275886439
2848,truth,692,461,0.600173461,0.399826539,1153,0.02306,4.62236293
2849,tune,322,240,0.5729537370000001,0.427046263,562,0.01124,5.4178810870000005
2850,turkey,64,305,0.173441734,0.8265582659999999,369,0.007379999999999999,5.813445125
2853,tv movi,187,296,0.387163561,0.612836439,483,0.00966,5.513522997000001
2854,tv seri,231,163,0.586294416,0.41370558399999996,394,0.00788,5.673469027
2855,twice,347,324,0.517138599,0.482861401,671,0.01342,5.270147542
2856,twin,121,129,0.484,0.516,250,0.005,6.067225645
2857,twist,1072,823,0.565699208,0.43430079200000005,1895,0.0379,4.137776773
2858,twist turn,177,64,0.734439834,0.26556016600000004,241,0.0048200000000000005,6.294345345
2859,two,238,291,0.449905482,0.550094518,529,0.010579999999999999,5.49902999
2860,type,1037,1012,0.506100537,0.493899463,2049,0.04098,4.075228475
2861,type movi,125,139,0.47348484799999996,0.526515152,264,0.00528,6.210326489
2862,typic,809,644,0.5567790779999999,0.443220922,1453,0.029060000000000002,4.441414571
2863,ugli,177,388,0.31327433600000004,0.686725664,565,0.0113,5.364599721
2864,uk,177,150,0.541284404,0.458715596,327,0.006540000000000001,5.879627031
2865,ultim,701,534,0.567611336,0.432388664,1235,0.0247,4.617137088
2866,ultra,99,140,0.41422594100000004,0.585774059,239,0.0047799999999999995,6.27462084
2867,un,97,146,0.399176955,0.600823045,243,0.00486,6.240068458
2868,unabl,208,232,0.47272727299999995,0.527272727,440,0.0088,5.677760879
2869,unbeliev,235,673,0.258810573,0.741189427,908,0.01816,4.94870699
2870,uncl,204,135,0.6017699120000001,0.398230088,339,0.00678,5.726228514
2871,uncomfort,134,141,0.487272727,0.512727273,275,0.0055,6.156837803999999
2872,unconvinc,51,266,0.160883281,0.8391167190000001,317,0.00634,6.014663315
2873,underground,148,138,0.517482517,0.48251748299999997,286,0.00572,6.0452467389999995
2874,underr,357,58,0.860240964,0.139759036,415,0.0083,5.739865088999999
2876,understood,193,132,0.593846154,0.40615384600000004,325,0.0065,5.996752389
2877,unexpect,333,102,0.765517241,0.23448275899999999,435,0.0087,5.690748074
2878,unfold,323,118,0.7324263040000001,0.267573696,441,0.00882,5.6842333929999995
2879,unforgett,239,38,0.8628158840000001,0.137184116,277,0.00554,6.174351387000001
2881,unfunni,35,349,0.09114583300000001,0.908854167,384,0.007679999999999999,5.74675375
2882,uninspir,35,279,0.11146496800000001,0.8885350320000001,314,0.00628,6.048357161
2883,unintent,69,345,0.166666667,0.833333333,414,0.00828,5.7444522529999995
2884,uninterest,42,292,0.125748503,0.874251497,334,0.006679999999999999,5.967595804
2885,union,130,73,0.6403940889999999,0.359605911,203,0.00406,6.27462084
2886,uniqu,824,289,0.74034142,0.25965858,1113,0.02226,4.723076906
2887,unit,350,221,0.61295972,0.38704028,571,0.01142,5.35989383
2888,unit state,165,87,0.654761905,0.345238095,252,0.00504,6.213996217999999
2889,univers,439,347,0.558524173,0.44147582700000004,786,0.015719999999999998,4.969672118
2890,unknown,301,241,0.555350554,0.444649446,542,0.01084,5.448186437
2891,unless,260,1007,0.205209155,0.794790845,1267,0.02534,4.645073974
2892,unlik,870,696,0.5555555560000001,0.444444444,1566,0.03132,4.397424583
2893,unnecessari,150,343,0.304259635,0.695740365,493,0.009859999999999999,5.567894401
2894,unrealist,126,315,0.28571428600000004,0.7142857140000001,441,0.00882,5.66706559
2895,unusu,412,173,0.7042735040000001,0.295726496,585,0.0117,5.375667028
2896,up,1003,1076,0.48244348200000003,0.517556518,2079,0.04158,4.064459471
2897,upper,146,106,0.579365079,0.420634921,252,0.00504,6.210326489
2898,upset,170,190,0.472222222,0.5277777779999999,360,0.0072,5.892872258
2899,urban,186,99,0.652631579,0.34736842100000004,285,0.0057,6.014663315
2900,urg,133,119,0.5277777779999999,0.472222222,252,0.00504,6.262970223
2901,usa,170,115,0.596491228,0.403508772,285,0.0057,6.048357161
2903,useless,54,206,0.20769230800000002,0.7923076920000001,260,0.0052,6.192177171
2904,user,116,143,0.447876448,0.5521235520000001,259,0.00518,6.167309104
2906,utter,138,407,0.253211009,0.746788991,545,0.0109,5.453327836000001
2907,utterli,242,501,0.325706595,0.674293405,743,0.01486,5.143975063
2908,vacat,130,138,0.48507462700000004,0.514925373,268,0.00536,6.092950537
2909,vagu,129,227,0.362359551,0.6376404489999999,356,0.0071200000000000005,5.876998909
2910,valu,706,950,0.42632850200000005,0.573671498,1656,0.03312,4.32425634
2911,vampir,132,170,0.43708609299999995,0.562913907,302,0.00604,5.4178810870000005
2912,van,224,308,0.42105263200000004,0.578947368,532,0.01064,5.241936926
2913,vari,140,107,0.566801619,0.433198381,247,0.00494,6.282464017000001
2914,varieti,220,158,0.582010582,0.41798941799999995,378,0.007559999999999999,5.845988672000001
2915,variou,538,469,0.534260179,0.465739821,1007,0.02014,4.813103057
2917,ve got,209,297,0.41304347799999996,0.586956522,506,0.01012,5.522688963999999
2918,ve heard,143,198,0.419354839,0.580645161,341,0.0068200000000000005,5.953330227
2919,ve read,147,139,0.513986014,0.486013986,286,0.00572,6.1362185170000005
2921,ve watch,177,138,0.5619047620000001,0.438095238,315,0.0063,6.026784676
2922,vehicl,187,266,0.41280353200000003,0.5871964679999999,453,0.009059999999999999,5.63358966
2924,veteran,254,175,0.592074592,0.407925408,429,0.008579999999999999,5.673469027
2925,vh,333,148,0.692307692,0.307692308,481,0.00962,5.554497071
2926,victim,459,635,0.419561243,0.580438757,1094,0.02188,4.651218387
2927,victor,153,65,0.701834862,0.298165138,218,0.00436,6.217679463
2929,video store,137,213,0.391428571,0.6085714289999999,350,0.006999999999999999,5.917164951
2930,vietnam,105,94,0.527638191,0.47236180899999997,199,0.00398,6.199397417999999
2933,villag,215,167,0.562827225,0.437172775,382,0.007640000000000001,5.637713377000001
2934,villain,536,565,0.48683015399999996,0.513169846,1101,0.022019999999999998,4.592135785
2935,vincent,133,94,0.585903084,0.41409691600000004,227,0.00454,6.203027187000001
2936,violenc,736,634,0.537226277,0.46277372299999997,1370,0.0274,4.41856702
2937,violent,447,408,0.522807018,0.47719298200000004,855,0.0171,4.958086944
2938,virgin,85,123,0.408653846,0.591346154,208,0.0041600000000000005,6.225086905
2939,virtual,199,272,0.42250530799999997,0.577494692,471,0.00942,5.581473658999999
2940,vision,330,200,0.622641509,0.377358491,530,0.0106,5.407980017000001
2941,visit,469,335,0.583333333,0.41666666700000005,804,0.01608,5.045574398
2942,visual,876,553,0.613016095,0.386983905,1429,0.02858,4.383770468
2943,voic,869,750,0.536751081,0.463248919,1619,0.03238,4.2249138969999995
2944,vote,305,340,0.47286821700000004,0.527131783,645,0.0129,5.248915322
2945,wait,1009,1183,0.46031021899999996,0.539689781,2192,0.04384,4.020864974
2946,wake,215,224,0.489749431,0.510250569,439,0.00878,5.686400241
2947,walk,743,1216,0.37927514,0.62072486,1959,0.03918,4.098449672
2948,wall,316,368,0.46198830399999996,0.538011696,684,0.013680000000000001,5.173407769
2949,walter,222,86,0.7207792209999999,0.279220779,308,0.0061600000000000005,5.928154072000001
2950,wan,94,153,0.38056680200000004,0.619433198,247,0.00494,6.156837803999999
2951,wander,133,272,0.328395062,0.671604938,405,0.0081,5.726228514
2953,want know,150,168,0.471698113,0.528301887,318,0.00636,6.026784676
2954,want make,95,201,0.32094594600000004,0.6790540540000001,296,0.00592,6.102770583
2955,want movi,113,162,0.410909091,0.5890909089999999,275,0.0055,6.188586502000001
2956,want watch,156,272,0.364485981,0.6355140189999999,428,0.00856,5.7127753960000005
2958,warm,398,148,0.7289377290000001,0.271062271,546,0.010920000000000001,5.42620753
2959,warn,409,716,0.363555556,0.636444444,1125,0.0225,4.700972035
2960,warner,156,80,0.661016949,0.33898305100000004,236,0.00472,6.146475017
2961,warrior,86,124,0.40952381,0.59047619,210,0.0042,6.2066701779999995
2962,wash,120,157,0.433212996,0.566787004,277,0.00554,6.1430444820000005
2963,washington,119,123,0.49173553700000006,0.5082644629999999,242,0.00484,6.076795096000001
2965,wast money,15,299,0.047770701,0.9522292990000001,314,0.00628,6.039054768
2966,wast time,95,1505,0.059375,0.940625,1600,0.032,4.379064577
2968,watch film,690,755,0.477508651,0.5224913489999999,1445,0.0289,4.4622420830000005
2970,watch time,248,98,0.716763006,0.28323699399999996,346,0.00692,5.964726362
2971,watchabl,164,382,0.3003663,0.6996336999999999,546,0.010920000000000001,5.47591785
2972,water,468,463,0.502685285,0.497314715,931,0.018619999999999998,4.771411875
2973,wave,181,155,0.538690476,0.46130952399999997,336,0.00672,5.848536444
2975,way film,193,172,0.528767123,0.47123287700000005,365,0.0073,5.892872258
2976,way movi,129,189,0.405660377,0.594339623,318,0.00636,6.035973102000001
2977,wayn,137,86,0.6143497760000001,0.385650224,223,0.00446,6.0800053720000005
2978,weak,509,846,0.375645756,0.624354244,1355,0.0271,4.498609727
2979,wealthi,161,120,0.5729537370000001,0.427046263,281,0.00562,6.1362185170000005
2980,weapon,197,263,0.42826087,0.57173913,460,0.0092,5.5208490370000005
2981,wear,420,673,0.384263495,0.615736505,1093,0.02186,4.721422646000001
2982,wed,210,162,0.564516129,0.435483871,372,0.00744,5.723973722
2983,week,567,488,0.537440758,0.46255924200000004,1055,0.0211,4.737249715
2984,weekend,142,184,0.43558282200000004,0.564417178,326,0.006520000000000001,5.9505013710000005
2985,weight,137,141,0.492805755,0.507194245,278,0.00556,6.126066145
2986,weird,429,604,0.41529525700000003,0.584704743,1033,0.020659999999999998,4.749074177
2987,wel,153,157,0.49354838700000003,0.506451613,310,0.0062,6.06089651
2988,welcom,261,172,0.602771363,0.39722863700000005,433,0.00866,5.7127753960000005
2989,well,1256,703,0.641143441,0.35885655899999996,1959,0.03918,4.099780344
2991,west,369,260,0.586645469,0.413354531,629,0.01258,5.198392632
2992,western,423,337,0.556578947,0.44342105299999995,760,0.0152,4.806782495
2993,what,499,641,0.437719298,0.562280702,1140,0.0228,4.730555129
2994,whatsoev,94,472,0.166077739,0.8339222609999999,566,0.01132,5.437982267000001
2995,when,259,216,0.545263158,0.45473684200000003,475,0.0095,5.613222357000001
2996,whil,214,143,0.599439776,0.40056022399999996,357,0.0071400000000000005,5.895542487
2997,whilst,212,193,0.52345679,0.47654321,405,0.0081,5.64601218
2998,white,931,789,0.54127907,0.45872093,1720,0.0344,4.1568604339999995
2999,wide,379,245,0.607371795,0.392628205,624,0.01248,5.32907475
3000,widow,162,102,0.613636364,0.386363636,264,0.00528,6.109371267
3002,wild,391,267,0.5942249239999999,0.405775076,658,0.01316,5.166935255
3003,will,361,309,0.53880597,0.46119403,670,0.0134,5.244722444
3004,willi,121,84,0.590243902,0.40975609799999996,205,0.0041,6.170824046
3005,william,686,436,0.6114082,0.3885918,1122,0.02244,4.587065148
3006,wilson,126,83,0.602870813,0.39712918700000005,209,0.00418,6.174351387000001
3007,win,848,551,0.606147248,0.39385275200000003,1399,0.02798,4.4533531360000005
3008,wind,337,349,0.491253644,0.5087463560000001,686,0.01372,5.177311483
3009,window,250,310,0.446428571,0.553571429,560,0.0112,5.39492926
3010,wing,143,132,0.52,0.48,275,0.0055,6.070405298
3011,winner,256,137,0.651399491,0.348600509,393,0.007859999999999999,5.756013076
3012,winter,174,72,0.707317073,0.292682927,246,0.00492,6.1362185170000005
3013,wise,326,228,0.588447653,0.41155234700000004,554,0.01108,5.441372101
3014,wish,1055,1012,0.5104015479999999,0.489598452,2067,0.041339999999999995,4.083927964
3015,wit,676,548,0.552287582,0.44771241799999995,1224,0.024480000000000002,4.625361433
3016,witch,157,230,0.405684755,0.594315245,387,0.00774,5.603192182999999
3017,with,256,254,0.501960784,0.498039216,510,0.0102,5.56021682
3018,witti,336,166,0.669322709,0.33067729100000004,502,0.01004,5.56021682
3019,wo,1056,1005,0.512372635,0.487627365,2061,0.04122,4.110489951
3020,wolf,87,103,0.45789473700000005,0.542105263,190,0.0038,6.25145378
3023,wood,270,487,0.35667107,0.64332893,757,0.01514,4.959134613
3024,wooden,96,496,0.162162162,0.837837838,592,0.01184,5.388467202
3027,work film,126,141,0.47191011200000005,0.528089888,267,0.00534,6.2066701779999995
3028,worker,149,119,0.555970149,0.44402985100000003,268,0.00536,6.0962131820000005
3030,world war,286,132,0.684210526,0.31578947399999996,418,0.00836,5.652281792999999
3031,worri,292,296,0.496598639,0.503401361,588,0.01176,5.386858191
3034,worst film,18,563,0.030981067,0.969018933,581,0.01162,5.398176016
3035,worst movi,26,1018,0.024904215,0.975095785,1044,0.020880000000000003,4.811293102
